OBJECTID,Survey,Location,Date_,Source,US_Acres,Origin,Class,SubClass,Group_,CoOccuElem,Notes,SubGroup,CMECS_Code,Label,Shape_Length,Shape_Area
1314,MBBS-Oyster,MD,1974-1983,MD DNR,7.66807,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1279.44955660384,50505.4071878109
1315,MBBS-Oyster,MD,1974-1983,MD DNR,1.745413,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,618.093140571135,11497.178787633
1316,MBBS-Oyster,MD,1974-1983,MD DNR,130.35794,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,4993.5386414308,858749.556927857
1317,Acoustic,"Patuxent River, MD",2011 March,MGS,112.388969,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,8675.20716179889,739913.49693277
1318,MBBS-Oyster,MD,1974-1983,MD DNR,164.979767,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,9098.69743603625,1086346.4038796
1319,MBBS-Oyster,MD,1974-1983,MD DNR,11.652942,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1077.63386943064,76740.7644604921
1320,MBBS-Oyster,MD,1974-1983,MD DNR,11.225971,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1214.17310028573,73889.4775410991
1321,MBBS-Oyster,MD,1974-1983,MD DNR,15.361175,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1318.35492487042,101162.774588617
1322,MBBS-Oyster,MD,1974-1983,MD DNR,445.70464,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,11892.2089216092,2935020.38961101
1323,MBBS-Oyster,MD,1974-1983,MD DNR,16.616241,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2000.29597196705,109401.196092003
1324,MBBS-Oyster,MD,1974-1983,MD DNR,74.416384,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,4631.30355575106,489870.418722623
1325,MBBS-Oyster,MD,1974-1983,MD DNR,30.810056,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2439.41710580593,202750.415086538
1326,MBBS-Oyster,MD,1974-1983,MD DNR,0.835222,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,341.939572151337,5496.22910662016
1327,MBBS-Oyster,MD,1974-1983,MD DNR,87.242095,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,4961.84748766888,573858.030223166
1328,MBBS-Oyster,MD,1974-1983,MD DNR,37.846819,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,2592.74292783181,248626.668894828
1329,MBBS-Oyster,MD,1974-1983,MD DNR,2.20825,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,612.076905094491,14524.8552950285
1330,MBBS-Oyster,MD,1974-1983,MD DNR,23.157622,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,2717.67826597163,152297.219695271
1331,MBBS-Oyster,MD,1974-1983,MD DNR,1.351341,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,470.627272869297,8889.73543400648
1332,MBBS-Oyster,MD,1974-1983,MD DNR,7.222392,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1375.25848745068,47504.8760991082
1333,MBBS-Oyster,MD,1974-1983,MD DNR,326.006524,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,16898.5626175211,2144062.0955437
1334,MBBS-Oyster,MD,1974-1983,MD DNR,53.467944,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,3614.12662511227,351824.290196234
1335,MBBS-Oyster,MD,1974-1983,MD DNR,43.678001,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2423.55155473719,287448.209331535
1336,MBBS-Oyster,MD,1974-1983,MD DNR,9.589826,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,962.258197847513,63169.9732387887
1337,MBBS-Oyster,MD,1974-1983,MD DNR,46.35173,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,3092.06918135564,305199.491990483
1338,MBBS-Oyster,MD,1974-1983,MD DNR,27.282284,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2153.60788454543,179600.982688315
1339,MBBS-Oyster,MD,1974-1983,MD DNR,7.59626,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,931.268581964307,50039.8212461908
1340,MBBS-Oyster,MD,1974-1983,MD DNR,32.027226,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,2963.26965581744,210889.902007517
1341,MBBS-Oyster,MD,1974-1983,MD DNR,237.348988,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,7821.42074337936,1563541.38304672
1342,MBBS-Oyster,MD,1974-1983,MD DNR,26.740788,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,3172.00396001454,176084.854191537
1343,MBBS-Oyster,MD,1974-1983,MD DNR,13.88841,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1186.17601335846,91518.3880661656
1344,MBBS-Oyster,MD,1974-1983,MD DNR,2.405433,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,839.275827326947,15819.0884048574
1345,MBBS-Oyster,MD,1974-1983,MD DNR,48.327042,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,3457.09014770711,317519.693990279
1346,MBBS-Oyster,MD,1974-1983,MD DNR,24.154989,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1640.90717844889,158828.785808008
1347,MBBS-Oyster,MD,1974-1983,MD DNR,15.247167,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1372.62125556204,100495.817171976
1348,MBBS-Oyster,MD,1974-1983,MD DNR,10.12011,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1162.43407755917,66677.0888733586
1349,MBBS-Oyster,MD,1974-1983,MD DNR,35.510604,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,1910.36090048275,234035.635580962
1350,MBBS-Oyster,MD,1974-1983,MD DNR,5.975352,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,754.846559184074,39384.9673044852
1351,MBBS-Oyster,MD,1974-1983,MD DNR,49.701184,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,4152.81523229531,326439.212792348
1352,MBBS-Oyster,MD,1974-1983,MD DNR,11.916486,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1213.02878002057,78401.3315935081
1353,MBBS-Oyster,MD,1974-1983,MD DNR,5.089102,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,738.56002837637,33487.7080966678
1354,MBBS-Oyster,MD,1974-1983,MD DNR,1262.364165,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,27713.4452540484,8304954.1009713
1355,MBBS-Oyster,MD,1974-1983,MD DNR,36.629568,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,2362.90052608357,241058.54459637
1356,MBBS-Oyster,MD,1974-1983,MD DNR,108.535093,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,4288.25272463942,714225.778632744
1357,Acoustic,"Breton Bay, MD",2010 June,MGS,0.119415,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,101.683076043922,785.063655240773
1358,Acoustic,"Breton Bay, MD",2010 June,MGS,16.396054,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1553.45838720409,107810.902625857
1359,MBBS-Oyster,MD,1974-1983,MD DNR,17.473998,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1263.29214609814,114912.163639598
1360,MBBS-Oyster,MD,1974-1983,MD DNR,139.546219,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,12106.2436345513,916600.992133003
1361,MBBS-Oyster,MD,1974-1983,MD DNR,7.694989,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1059.0382754913,50575.911165316
1362,MBBS-Oyster,MD,1974-1983,MD DNR,3.724355,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,577.064697679209,24485.4034853365
1363,MBBS-Oyster,MD,1974-1983,MD DNR,6.701109,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,900.036094095731,44041.1638815251
1364,MBBS-Oyster,MD,1974-1983,MD DNR,33.456693,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,2681.87333347548,219804.48168594
1365,MBBS-Oyster,MD,1974-1983,MD DNR,54.104313,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,3645.58596922439,355488.034818845
1366,MBBS-Oyster,MD,1974-1983,MD DNR,3.828075,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,974.379996723088,25148.2084800951
1367,MBBS-Oyster,MD,1974-1983,MD DNR,6.535119,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,806.033152013066,42943.5963527193
1368,MBBS-Oyster,MD,1974-1983,MD DNR,59.634802,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,3600.90028904535,391821.493572108
1369,MBBS-Oyster,MD,1974-1983,MD DNR,4.980417,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,695.571629610543,32745.7987406588
1370,MBBS-Oyster,MD,1974-1983,MD DNR,31.022018,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,1665.51389287954,203645.835338757
1371,MBBS-Oyster,MD,1974-1983,MD DNR,8.435686,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,989.578847889169,55443.3800988304
1372,MBBS-Oyster,MD,1974-1983,MD DNR,11.832709,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1147.29838931988,77860.1902902288
1373,MBBS-Oyster,MD,1974-1983,MD DNR,2.496411,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,563.509279939671,16452.0428733387
1374,MBBS-Oyster,MD,1974-1983,MD DNR,18.648388,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1625.47132979794,123551.021578959
1375,MBBS-Oyster,MD,1974-1983,MD DNR,8.631763,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1172.59582365499,57140.8834854158
1376,Acoustic,"Little Choptank/Hills Pt, MD",2009 April,NOAA-CBO,241.00462,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Muddy_Sand,No_Shell, , ,S1.2.2.3,Muddy Sand,11209.5690327518,1598554.94559186
1377,MBBS-Oyster,MD,1974-1983,MD DNR,8.146924,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,942.307811974108,54032.9808301239
1378,MBBS-Oyster,MD,1974-1983,MD DNR,37.558,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2617.08033151403,249071.72311247
1379,MBBS-Oyster,MD,1974-1983,MD DNR,5.22784,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,881.180968981297,34767.9702984696
1380,MBBS-Oyster,MD,1974-1983,MD DNR,6.646305,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,884.696588017197,44190.0233856454
1381,MBBS-Oyster,MD,1974-1983,MD DNR,7.719011,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,930.654513442238,51323.7241538592
1382,MBBS-Oyster,MD,1974-1983,MD DNR,2.938248,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1236.6241796151,19530.4221005822
1383,Acoustic,"Choptank River, MD",2013,MGS,9240.396664,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,146394.471490198,61449909.2117046
1384,Acoustic,"Choptank River, MD",2007-2010,MGS,0.000561,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,21.382126861539,3.72342082288408
1385,MBBS-Oyster,MD,1974-1983,MD DNR,16481.052753,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,265993.476662117,108203269.527099
1386,MBBS-Oyster,MD,1974-1983,MD DNR,36.112956,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,3575.94446050161,236867.689550073
1387,MBBS-Oyster,MD,1974-1983,MD DNR,24.153445,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,1780.62947079643,158314.308704913
1388,MBBS-Oyster,MD,1974-1983,MD DNR,98.802181,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,5032.58201035427,647787.602866134
1389,MBBS-Oyster,MD,1974-1983,MD DNR,37.968802,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2806.15693820489,248957.787643811
1390,MBBS-Oyster,MD,1974-1983,MD DNR,14.785352,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,3044.70746422101,96834.1774969489
1391,MBBS-Oyster,MD,1974-1983,MD DNR,15.873492,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1289.77445548522,103992.727457859
1392,MBBS-Oyster,MD,1974-1983,MD DNR,55.591724,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2839.92370731725,364488.325625393
1393,MBBS-Oyster,MD,1974-1983,MD DNR,259.030787,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,9068.29200900978,1698193.6487067
1394,MBBS-Oyster,MD,1974-1983,MD DNR,3.45375,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,694.83436396691,22624.3968964641
1395,MBBS-Oyster,MD,1974-1983,MD DNR,21.100908,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,2429.69414847395,138271.096636256
1396,MBBS-Oyster,MD,1974-1983,MD DNR,5.426363,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,923.693407561554,35556.8493450786
1397,MBBS-Oyster,MD,1974-1983,MD DNR,15.405533,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,1837.09965356271,100991.385771099
1398,MBBS-Oyster,MD,1974-1983,MD DNR,181.735068,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,7351.0978339492,1189686.40768528
1399,MBBS-Oyster,MD,1974-1983,MD DNR,20.392826,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1672.27493904867,133552.009616045
1400,MBBS-Oyster,MD,1974-1983,MD DNR,11.77391,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1119.12868003656,77107.1087069496
1401,MBBS-Oyster,MD,1974-1983,MD DNR,11.87565,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,1139.76753204959,77727.0665781157
1402,MBBS-Oyster,MD,1974-1983,MD DNR,104.073717,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,6522.32236555595,681532.838759702
1403,Acoustic,"Harris Cr., Choptank River, MD",2010 January,MGS,3.13136,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Muddy_Sand,No_Shell, , ,S1.2.2.3,Muddy Sand,1209.53211181873,20861.2998700664
1404,MBBS-Oyster,MD,1974-1983,MD DNR,17.345307,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1441.76540388952,116227.815167631
1405,MBBS-Oyster,MD,1974-1983,MD DNR,95.720175,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,6000.54851222162,641028.356168717
1406,MBBS-Oyster,MD,1974-1983,MD DNR,42.500556,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,2321.50983644061,284822.326430252
1407,Acoustic,"Chester River, MD",2003-2007,NOAA-CBO,0.333271,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,282.178683151766,2235.60280747293
1408,MBBS-Oyster,MD,1974-1983,MD DNR,23.345187,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Mud, , ,S2.5.2.3,Natural Oyster Rubble,1797.82318051499,156801.145173781
1409,MBBS-Oyster,MD,1974-1983,MD DNR,300.230338,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,12685.7400476149,1964905.98361507
1410,MBBS-Oyster,MD,1974-1983,MD DNR,14.650998,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1580.2419767755,95922.5272834861
1411,MBBS-Oyster,MD,1974-1983,MD DNR,114.674005,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,6767.85914519389,750156.543878313
1412,MBBS-Oyster,MD,1974-1983,MD DNR,2.994123,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,578.796943141716,19586.4210681724
1413,MBBS-Oyster,MD,1974-1983,MD DNR,10.418599,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1450.64875409154,68143.265520098
1414,MBBS-Oyster,MD,1974-1983,MD DNR,11.036814,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,1231.4203649515,72245.4652232912
1415,MBBS-Oyster,MD,1974-1983,MD DNR,4.760915,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,730.344508792005,31146.7132945296
1416,MBBS-Oyster,MD,1974-1983,MD DNR,34.979963,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2995.60202648411,229237.043683198
1417,MBBS-Oyster,MD,1974-1983,MD DNR,214.695804,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Mud,No_Shell, , ,S1.2.2.5,Mud,5728.8178611071,1406530.12656127
1418,MBBS-Oyster,MD,1974-1983,MD DNR,3.348584,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,738.806340715139,21956.2757844537
1419,MBBS-Oyster,MD,1974-1983,MD DNR,33.557898,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2035.53676190568,220118.642669904
1420,MBBS-Oyster,MD,1974-1983,MD DNR,25.208911,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2586.78535630181,165525.061091216
1421,MBBS-Oyster,MD,1974-1983,MD DNR,45.31356,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,2498.07756462991,297301.600451167
1422,MBBS-Oyster,MD,1974-1983,MD DNR,117.322191,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,7903.9891501135,770100.823612322
1423,MBBS-Oyster,MD,1974-1983,MD DNR,1.530561,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,401.988521492677,10044.0120551156
1424,MBBS-Oyster,MD,1974-1983,MD DNR,68.340052,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,5173.21995717329,448566.270556599
1425,MBBS-Oyster,MD,1974-1983,MD DNR,485.682706,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,15462.516016469,3188493.8796815
1426,MBBS-Oyster,MD,1974-1983,MD DNR,7.288933,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,951.990199729801,47859.5728399676
1427,MBBS-Oyster,MD,1974-1983,MD DNR,1204.255186,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,<Null>, , ,S2.5.2.3,Natural Oyster Rubble,32728.3140118842,7912851.17810696
1428,MBBS-Oyster,MD,1974-1983,MD DNR,11.498455,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,1258.06571782372,75495.5115499706
1429,MBBS-Oyster,MD,1974-1983,MD DNR,24.111809,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,2267.25689853943,158342.635818253
1430,MBBS-Oyster,MD,1974-1983,MD DNR,77.985095,Geologic,Unconsolidated_Mineral,Fine_Unconsolidated,Sand,No_Shell, , ,S1.2.2.2,Sand,3721.86696349959,512244.471358952
1431,MBBS-Oyster,MD,1974-1983,MD DNR,626.436118,Biogenic,Biogenic_Shell,Biogenic_Shell_Rubble,Biogenic_Oyster_Rubble,Sand, , ,S2.5.2.3,Natural Oyster Rubble,20065.1300254033,4124243.76189328
